[200]	1000008852	 6971	0.098601	58.125438
[201]	1000005916	 6835	0.096678	58.222115
[202]	1000016662	 6787	0.095999	58.318114
[203]	1000010361	 6743	0.095376	58.413490
[204]	1000011473	 6694	0.094683	58.508173
[205]	1000001844	 6663	0.094245	58.602418
[206]	1000007118	 6660	0.094202	58.696620
[207]	1000018742	 6615	0.093566	58.790186
[208]	1000018150	 6550	0.092646	58.882832
[209]	1000003246	 6544	0.092561	58.975394
[210]	1000010153	 6508	0.092052	59.067446
[211]	1000004313	 6440	0.091090	59.158536
[212]	1000002606	 6402	0.090553	59.249089
[213]	1000014215	 6357	0.089916	59.339006
[214]	1000014206	 6309	0.089238	59.428243
[215]	1000014156	 6275	0.088757	59.517000
[216]	1000005878	 6248	0.088375	59.605375
[217]	1000015774	 6240	0.088262	59.693636
[218]	1000014226	 6234	0.088177	59.781813
[219]	1000020863	 6216	0.087922	59.869735
[220]	1000005473	 6196	0.087639	59.957374
[221]	1000005760	 6172	0.087300	60.044674
[222]	1000009088	 6131	0.086720	60.131394
[223]	1000014102	 6108	0.086394	60.217788
[224]	1000022508	 6108	0.086394	60.304183
[225]	1000001725	 6103	0.086324	60.390506
[226]	1000010383	 6008	0.084980	60.475486
[227]	1000015613	 5998	0.084839	60.560325
[228]	1000010067	 5992	0.084754	60.645079
[229]	1000003956	 5992	0.084754	60.729833
[230]	1000017945	 5969	0.084428	60.814261
[231]	1000016748	 5932	0.083905	60.898166
[232]	1000014115	 5920	0.083735	60.981901
[233]	1000014038	 5868	0.083000	61.064901
[234]	1000018386	 5858	0.082858	61.147759
[235]	1000014285	 5858	0.082858	61.230618
[236]	1000003228	 5839	0.082590	61.313207
[237]	1000018282	 5825	0.082392	61.395599
[238]	1000014243	 5824	0.082377	61.477976
[239]	1000014213	 5776	0.081699	61.559675
[240]	1000015468	 5768	0.081585	61.641260
[241]	1000006010	 5764	0.081529	61.722789
[242]	1000005890	 5712	0.080793	61.803582
[243]	1000017901	 5692	0.080510	61.884093
[244]	1000010082	 5628	0.079605	61.963698
[245]	1000010928	 5573	0.078827	62.042525
[246]	1000008952	 5566	0.078728	62.121253
[247]	1000012857	 5498	0.077766	62.199020
[248]	1000012900	 5457	0.077186	62.276206
[249]	1000014267	 5452	0.077116	62.353322
[250]	1000008941	 5446	0.077031	62.430353
[251]	1000011418	 5408	0.076493	62.506846
[252]	1000010556	 5352	0.075701	62.582547
[253]	1000007361	 5228	0.073947	62.656495
[254]	1000018242	 5171	0.073141	62.729636
[255]	1000018280	 5170	0.073127	62.802763
[256]	1000010724	 5092	0.072024	62.874786
[257]	1000014224	 5052	0.071458	62.946244
[258]	1000018838	 5047	0.071387	63.017631
[259]	1000012447	 5030	0.071147	63.088778
[260]	1000009958	 5008	0.070836	63.159614
[261]	1000005724	 5003	0.070765	63.230378
[262]	1000002781	 4986	0.070524	63.300903
[263]	1000014233	 4952	0.070043	63.370946
[264]	1000014210	 4927	0.069690	63.440636
[265]	1000004307	 4908	0.069421	63.510057
[266]	1000001756	 4907	0.069407	63.579464
[267]	1000010718	 4906	0.069393	63.648857
[268]	1000018254	 4839	0.068445	63.717302
[269]	1000002002	 4836	0.068403	63.785705
[270]	1000000364	 4830	0.068318	63.854023
[271]	1000015340	 4828	0.068290	63.922312
[272]	1000005848	 4820	0.068176	63.990489
[273]	1000003964	 4684	0.066253	64.056741
[274]	1000014276	 4639	0.065616	64.122358
[275]	1000002822	 4612	0.065234	64.187592
[276]	1000005328	 4604	0.065121	64.252713
[277]	1000003974	 4588	0.064895	64.317608
[278]	1000005978	 4571	0.064654	64.382262
[279]	1000002695	 4567	0.064598	64.446860
[280]	1000006040	 4506	0.063735	64.510595
[281]	1000004014	 4491	0.063523	64.574118
[282]	1000010026	 4427	0.062618	64.636736
[283]	1000015802	 4404	0.062292	64.699028
[284]	1000014042	 4401	0.062250	64.761278
[285]	1000003400	 4398	0.062207	64.823485
[286]	1000007543	 4392	0.062123	64.885608
[287]	1000018300	 4391	0.062108	64.947716
[288]	1000004303	 4391	0.062108	65.009825
[289]	1000011462	 4380	0.061953	65.071778
[290]	1000013159	 4376	0.061896	65.133674
[291]	1000002650	 4356	0.061613	65.195287
[292]	1000009993	 4355	0.061599	65.256886
[293]	1000018244	 4351	0.061543	65.318429
[294]	1000010020	 4337	0.061345	65.379774
[295]	1000015782	 4336	0.061330	65.441104
[296]	1000018083	 4311	0.060977	65.502081
[297]	1000015767	 4304	0.060878	65.562959
[298]	1000016342	 4303	0.060864	65.623822
[299]	1000008772	 4300	0.060821	65.684644
[300]	1000016272	 4286	0.060623	65.745267
[301]	1000014318	 4278	0.060510	65.805777
[302]	1000000249	 4256	0.060199	65.865976
[303]	1000016408	 4206	0.059492	65.925468
[304]	1000002324	 4206	0.059492	65.984959
[305]	1000010401	 4195	0.059336	66.044295
[306]	1000012291	 4184	0.059181	66.103476
[307]	1000012961	 4170	0.058982	66.162458
[308]	1000014032	 4166	0.058926	66.221384
[309]	1000014204	 4162	0.058869	66.280254
[310]	1000012540	 4161	0.058855	66.339109
[311]	1000002334	 4159	0.058827	66.397936
[312]	1000015334	 4152	0.058728	66.456664
[313]	1000013135	 4151	0.058714	66.515377
[314]	1000017067	 4143	0.058601	66.573978
[315]	1000002856	 4132	0.058445	66.632423
[316]	1000014026	 4127	0.058374	66.690797
[317]	1000002597	 4127	0.058374	66.749171
[318]	1000014476	 4115	0.058205	66.807376
[319]	1000015852	 4088	0.057823	66.865199
[320]	1000002239	 4064	0.057483	66.922682
[321]	1000015472	 4060	0.057427	66.980108
[322]	1000014263	 4008	0.056691	67.036799
[323]	1000011464	 3970	0.056154	67.092953
[324]	1000012509	 3963	0.056055	67.149008
[325]	1000002563	 3940	0.055729	67.204737
[326]	1000009669	 3922	0.055475	67.260211
[327]	1000002646	 3893	0.055064	67.315276
[328]	1000008365	 3878	0.054852	67.370128
[329]	1000014208	 3870	0.054739	67.424867
[330]	1000005782	 3863	0.054640	67.479507
[331]	1000010675	 3860	0.054598	67.534105
[332]	1000001769	 3857	0.054555	67.588660
[333]	1000019734	 3853	0.054499	67.643159
[334]	1000010789	 3840	0.054315	67.697474
[335]	1000002981	 3840	0.054315	67.751789
[336]	1000016276	 3835	0.054244	67.806033
[337]	1000015423	 3832	0.054202	67.860234
[338]	1000015769	 3829	0.054159	67.914394
[339]	1000005274	 3787	0.053565	67.967959
[340]	1000010090	 3776	0.053410	68.021368
[341]	1000001737	 3769	0.053311	68.074679
[342]	1000018278	 3740	0.052900	68.127579
[343]	1000003952	 3723	0.052660	68.180239
[344]	1000004305	 3712	0.052504	68.232743
[345]	1000006018	 3671	0.051924	68.284668
[346]	1000014311	 3643	0.051528	68.336196
[347]	1000014810	 3641	0.051500	68.387696
[348]	1000005414	 3576	0.050581	68.438277
[349]	1000005828	 3576	0.050581	68.488858
[350]	1000005495	 3513	0.049690	68.538547
[351]	1000014028	 3489	0.049350	68.587897
[352]	1000018170	 3484	0.049279	68.637177
[353]	1000005880	 3473	0.049124	68.686300
[354]	1000017773	 3472	0.049110	68.735410
[355]	1000014408	 3465	0.049011	68.784421
[356]	1000008788	 3440	0.048657	68.833078
[357]	1000017061	 3437	0.048615	68.881692
[358]	1000001786	 3432	0.048544	68.930236
[359]	1000010716	 3424	0.048431	68.978667
[360]	1000010039	 3417	0.048332	69.026998
[361]	1000015854	 3413	0.048275	69.075274
[362]	1000002548	 3409	0.048219	69.123492
[363]	1000003684	 3389	0.047936	69.171428
[364]	1000015498	 3380	0.047808	69.219236
[365]	1000000422	 3369	0.047653	69.266889
[366]	1000004027	 3338	0.047214	69.314103
[367]	1000012143	 3331	0.047115	69.361218
[368]	1000012131	 3331	0.047115	69.408334
[369]	1000014247	 3320	0.046960	69.455293
[370]	1000014022	 3317	0.046917	69.502210
[371]	1000016274	 3300	0.046677	69.548887
[372]	1000004320	 3293	0.046578	69.595465
[373]	1000004580	 3254	0.046026	69.641491
[374]	1000002194	 3244	0.045885	69.687376
[375]	1000010049	 3241	0.045842	69.733218
[376]	1000001735	 3240	0.045828	69.779046
[377]	1000010918	 3236	0.045772	69.824818
[378]	1000014092	 3212	0.045432	69.870250
[379]	1000014283	 3204	0.045319	69.915569
[380]	1000016486	 3202	0.045291	69.960859
[381]	1000005936	 3202	0.045291	70.006150
[382]	1000004444	 3190	0.045121	70.051271
[383]	1000015850	 3171	0.044852	70.096123
[384]	1000019532	 3165	0.044767	70.140890
[385]	1000004095	 3159	0.044682	70.185573
[386]	1000002642	 3156	0.044640	70.230213
[387]	1000018176	 3145	0.044484	70.274697
[388]	1000003963	 3142	0.044442	70.319139
[389]	1000007609	 3127	0.044230	70.363369
[390]	1000014229	 3124	0.044187	70.407556
[391]	1000010734	 3118	0.044102	70.451659
[392]	1000006190	 3111	0.044003	70.495662
[393]	1000018252	 3104	0.043904	70.539567
[394]	1000014290	 3088	0.043678	70.583245
[395]	1000010065	 3087	0.043664	70.626909
[396]	1000021541	 3083	0.043607	70.670516
[397]	1000008966	 3042	0.043028	70.713544
[398]	1000016234	 3013	0.042617	70.756161
[399]	1000020839	 3012	0.042603	70.798764
[400]	1000015863	 3011	0.042589	70.841353
[401]	1000014526	 2986	0.042235	70.883589
[402]	1000001585	 2982	0.042179	70.925768
[403]	1000005708	 2976	0.042094	70.967861
[404]	1000001972	 2966	0.041953	71.009814
[405]	1000007722	 2956	0.041811	71.051625
[406]	1000017883	 2952	0.041755	71.093380
[407]	1000012889	 2951	0.041740	71.135120
[408]	1000014051	 2923	0.041344	71.176464
[409]	1000012414	 2918	0.041274	71.217738
[410]	1000017053	 2917	0.041259	71.258997
[411]	1000001857	 2916	0.041245	71.300243
[412]	1000017985	 2912	0.041189	71.341431
[413]	1000001759	 2899	0.041005	71.382436
[414]	1000018844	 2898	0.040991	71.423427
[415]	1000002464	 2896	0.040962	71.464389
[416]	1000006730	 2889	0.040863	71.505253
[417]	1000012145	 2885	0.040807	71.546060
[418]	1000005894	 2884	0.040793	71.586852
[419]	1000005990	 2880	0.040736	71.627588
[420]	1000012556	 2873	0.040637	71.668225
[421]	1000008962	 2872	0.040623	71.708848
[422]	1000013038	 2866	0.040538	71.749386
[423]	1000014150	 2866	0.040538	71.789924
[424]	1000012028	 2864	0.040510	71.830434
[425]	1000005744	 2859	0.040439	71.870873
[426]	1000002973	 2849	0.040298	71.911171
[427]	1000005930	 2827	0.039986	71.951157
[428]	1000005808	 2818	0.039859	71.991017
[429]	1000006720	 2816	0.039831	72.030847
[430]	1000009104	 2794	0.039520	72.070367
[431]	1000010112	 2789	0.039449	72.109816
[432]	1000017969	 2772	0.039208	72.149025
[433]	1000012583	 2761	0.039053	72.188077
[434]	1000014272	 2760	0.039039	72.227116
[435]	1000002553	 2755	0.038968	72.266084
[436]	1000006732	 2728	0.038586	72.304670
[437]	1000017973	 2717	0.038431	72.343101
[438]	1000010124	 2717	0.038431	72.381531
[439]	1000014245	 2708	0.038303	72.419835
[440]	1000000802	 2706	0.038275	72.458110
[441]	1000013862	 2698	0.038162	72.496272
[442]	1000010554	 2689	0.038035	72.534306
[443]	1000014322	 2681	0.037921	72.572227
[444]	1000016676	 2678	0.037879	72.610106
[445]	1000010377	 2672	0.037794	72.647900
[446]	1000001962	 2668	0.037737	72.685638
[447]	1000014113	 2667	0.037723	72.723361
[448]	1000014324	 2661	0.037638	72.761000
[449]	1000011437	 2657	0.037582	72.798581
[450]	1000009930	 2646	0.037426	72.836008
[451]	1000010830	 2643	0.037384	72.873392
[452]	1000005762	 2640	0.037341	72.910733
[453]	1000009661	 2636	0.037285	72.948018
[454]	1000002788	 2635	0.037271	72.985289
[455]	1000004074	 2626	0.037143	73.022432
[456]	1000006158	 2624	0.037115	73.059547
[457]	1000011403	 2620	0.037059	73.096606
[458]	1000012133	 2618	0.037030	73.133636
[459]	1000004169	 2608	0.036889	73.170525
[460]	1000011429	 2606	0.036861	73.207385
[461]	1000014316	 2597	0.036733	73.244118
[462]	1000012977	 2595	0.036705	73.280823
[463]	1000001838	 2594	0.036691	73.317514
[464]	1000002520	 2586	0.036578	73.354092
[465]	1000010836	 2585	0.036563	73.390655
[466]	1000010094	 2584	0.036549	73.427205
[467]	1000012147	 2584	0.036549	73.463754
[468]	1000006687	 2582	0.036521	73.500275
[469]	1000004090	 2581	0.036507	73.536782
[470]	1000015454	 2575	0.036422	73.573204
[471]	1000006008	 2566	0.036295	73.609499
[472]	1000018089	 2564	0.036266	73.645765
[473]	1000001723	 2563	0.036252	73.682017
[474]	1000008933	 2556	0.036153	73.718171
[475]	1000006187	 2552	0.036097	73.754267
[476]	1000000526	 2551	0.036083	73.790350
[477]	1000010078	 2544	0.035984	73.826334
[478]	1000010149	 2540	0.035927	73.862260
[479]	1000010820	 2529	0.035771	73.898032
[480]	1000018250	 2527	0.035743	73.933775
[481]	1000005483	 2524	0.035701	73.969476
[482]	1000016153	 2512	0.035531	74.005007
[483]	1000010884	 2504	0.035418	74.040424
[484]	1000010832	 2494	0.035276	74.075701
[485]	1000004065	 2492	0.035248	74.110949
[486]	1000000591	 2491	0.035234	74.146183
[487]	1000010106	 2490	0.035220	74.181402
[488]	1000002004	 2484	0.035135	74.216537
[489]	1000017753	 2483	0.035121	74.251658
[490]	1000006569	 2482	0.035107	74.286765
[491]	1000014396	 2480	0.035078	74.321843
[492]	1000001855	 2479	0.035064	74.356907
[493]	1000014049	 2478	0.035050	74.391957
[494]	1000010092	 2468	0.034909	74.426866
[495]	1000005966	 2461	0.034810	74.461675
[496]	1000014010	 2461	0.034810	74.496485
[497]	1000005493	 2456	0.034739	74.531224
[498]	1000001939	 2450	0.034654	74.565878
[499]	1000014331	 2448	0.034626	74.600503
[500]	1000001921	 2445	0.034583	74.635087
[501]	1000005491	 2440	0.034513	74.669599
[502]	1000011388	 2427	0.034329	74.703928
[503]	1000012957	 2424	0.034286	74.738214
[504]	1000005776	 2418	0.034201	74.772415
[505]	1000002476	 2415	0.034159	74.806574
[506]	1000012999	 2407	0.034046	74.840620
[507]	1000014279	 2386	0.033749	74.874369
[508]	1000014019	 2377	0.033621	74.907990
[509]	1000005996	 2376	0.033607	74.941597
[510]	1000016670	 2375	0.033593	74.975191
[511]	1000002866	 2372	0.033551	75.008741
[512]	1000008868	 2362	0.033409	75.042151
[513]	1000014184	 2356	0.033324	75.075475
[514]	1000015698	 2350	0.033240	75.108714
[515]	1000014111	 2342	0.033126	75.141841
[516]	1000006949	 2326	0.032900	75.174741
[517]	1000018166	 2322	0.032843	75.207584
[518]	1000005928	 2313	0.032716	75.240301
[519]	1000014017	 2308	0.032645	75.272946
[520]	1000002604	 2300	0.032532	75.305478
[521]	1000012443	 2299	0.032518	75.337996
[522]	1000010935	 2297	0.032490	75.370486
[523]	1000003775	 2296	0.032476	75.402962
[524]	1000001829	 2292	0.032419	75.435381
[525]	1000000428	 2289	0.032377	75.467758
[526]	1000008759	 2284	0.032306	75.500064
[527]	1000005521	 2284	0.032306	75.532370
[528]	1000005770	 2280	0.032249	75.564619
[529]	1000005876	 2280	0.032249	75.596869
[530]	1000013922	 2279	0.032235	75.629104
[531]	1000005282	 2278	0.032221	75.661325
[532]	1000010164	 2272	0.032136	75.693461
[533]	1000005830	 2269	0.032094	75.725555
[534]	1000006181	 2257	0.031924	75.757479
[535]	1000010686	 2252	0.031853	75.789333
[536]	1000019077	 2252	0.031853	75.821186
[537]	1000018372	 2249	0.031811	75.852997
[538]	1000010168	 2230	0.031542	75.884539
[539]	1000019104	 2230	0.031542	75.916081
[540]	1000006673	 2223	0.031443	75.947525
[541]	1000010461	 2218	0.031372	75.978897
[542]	1000005938	 2218	0.031372	76.010269
[543]	1000020759	 2211	0.031273	76.041543
[544]	1000018505	 2209	0.031245	76.072788
[545]	1000003986	 2204	0.031174	76.103962
[546]	1000008904	 2204	0.031174	76.135137
[547]	1000006000	 2200	0.031118	76.166255
[548]	1000018480	 2190	0.030976	76.197231
[549]	1000017663	 2187	0.030934	76.228165
[550]	1000018826	 2179	0.030821	76.258986
[551]	1000014090	 2177	0.030793	76.289779
[552]	1000005503	 2174	0.030750	76.320529
[553]	1000003620	 2172	0.030722	76.351250
[554]	1000012967	 2168	0.030665	76.381916
[555]	1000011435	 2167	0.030651	76.412567
[556]	1000004157	 2166	0.030637	76.443204
[557]	1000005892	 2157	0.030510	76.473713
[558]	1000010114	 2156	0.030495	76.504209
[559]	1000014907	 2156	0.030495	76.534704
[560]	1000013214	 2148	0.030382	76.565087
[561]	1000010585	 2144	0.030326	76.595412
[562]	1000004318	 2123	0.030029	76.625441
[563]	1000014474	 2113	0.029887	76.655328
[564]	1000007142	 2112	0.029873	76.685202
[565]	1000018062	 2112	0.029873	76.715075
[566]	1000010453	 2109	0.029831	76.744905
[567]	1000003955	 2108	0.029817	76.774722
[568]	1000008791	 2107	0.029802	76.804524
[569]	1000007365	 2104	0.029760	76.834284
[570]	1000014303	 2096	0.029647	76.863931
[571]	1000005507	 2095	0.029633	76.893564
[572]	1000001788	 2091	0.029576	76.923140
[573]	1000014692	 2078	0.029392	76.952532
[574]	1000009979	 2073	0.029322	76.981854
[575]	1000017757	 2068	0.029251	77.011105
[576]	1000017071	 2064	0.029194	77.040299
[577]	1000003039	 2064	0.029194	77.069493
[578]	1000002601	 2056	0.029081	77.098574
[579]	1000001842	 2051	0.029010	77.127584
[580]	1000008778	 2051	0.029010	77.156595
[581]	1000014128	 2050	0.028996	77.185591
[582]	1000019002	 2044	0.028911	77.214502
[583]	1000015470	 2044	0.028911	77.243413
[584]	1000016704	 2040	0.028855	77.272268
[585]	1000019071	 2036	0.028798	77.301066
[586]	1000015716	 2033	0.028756	77.329822
[587]	1000016526	 2030	0.028713	77.358535
[588]	1000008805	 2028	0.028685	77.387220
[589]	1000002827	 2024	0.028628	77.415849
[590]	1000010778	 2024	0.028628	77.444477
[591]	1000021436	 2021	0.028586	77.473063
[592]	1000002975	 2020	0.028572	77.501635
[593]	1000002876	 2012	0.028459	77.530094
[594]	1000005330	 2009	0.028416	77.558510
[595]	1000018521	 2005	0.028360	77.586870
[596]	1000011345	 2001	0.028303	77.615173
[597]	1000006058	 2000	0.028289	77.643462
[598]	1000007158	 1999	0.028275	77.671737
[599]	1000001974	 1997	0.028247	77.699983
[600]	1000015543	 1992	0.028176	77.728159
[601]	1000003938	 1984	0.028063	77.756222
[602]	1000012791	 1983	0.028049	77.784270
[603]	1000010610	 1981	0.028020	77.812290
[604]	1000008864	 1977	0.027964	77.840254
[605]	1000004371	 1976	0.027949	77.868203
